index,population,count_intersections,streets_per_node_avg,betweenness_centrality_avg,primary_length_total_ext,highway_length_total_ext,fraction_oneway_ext,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_BFA,N_Est_RW,N_Emp_Mfg,N_Emp_BFA,N_Emp_RW,N_Emp_Tot,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,kopt+0_Clusters,kopt+1_Clusters,kopt+2_Clusters,lat,lon,utm_n,utm_e
117,1461,114,3.041322314,0.059483876,0.0,0.0,0.164403877,24,4,10,0.0,1.0,0.0,0.0,1.0,4.0,332.0,6.57041854778,4.09383220143,-3.38255291207,0.086344726838,-1.3350806209,1.81897207374,-0.103225947355,4,0,0,-12.33002618,-76.82652389,8636276.063,301380.8033
248,3558,57,3.030769231,0.096962759,0.0,0.0,0.0,28,5,15,0.0,1.0,0.0,0.0,1.0,4.0,332.0,7.56220666643,2.6115351556,-5.33583930551,-5.21123932027,-1.06419856747,0.77536360547,-0.984636597767,1,2,0,-12.31188745,-76.83559098,8638276.063,300380.8033
312,1768,63,3.260869565,0.076863127,0.0,0.0,0.06165465,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1393232867,1.99655533365,-0.38260539442,-0.960326343446,-0.872625576893,3.27984249625,1.51495138827,1,2,0,-12.30272488,-76.8539118,8639276.063,298380.8033
313,6137,96,3.14,0.091784168,0.0,4060.184994,0.226727158,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48980834724,0.0984280535383,-2.36893084578,2.16764107765,24.3012949305,4.28214806593,3.26795524022,0,6,6,-12.30278706,-76.84472002,8639276.063,299380.8033
378,8452,145,3.278911565,0.060881944,0.0,0.0,0.184630498,10,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40510789166,5.84825401412,-1.26489376036,2.13955528287,-1.51126580929,3.69850873538,0.539361241723,4,0,4,-12.29368645,-76.85384843,8640276.063,298380.8033
443,1416,23,3.52173913,0.131752306,0.0,0.0,0.351102201,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12186547022,0.610206107224,-4.06073608786,-4.97750467755,-0.272022687834,6.34024675305,2.99035401213,1,2,0,-12.28458561,-76.86297621,8641276.063,297380.8033
444,1963,30,3.027777778,0.118370682,0.0,0.0,0.03980822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2262610405,-0.809670247649,-0.333008862014,-6.97419829585,0.102971534457,1.21971641343,1.97890562949,1,2,3,-12.28464801,-76.85378511,8641276.063,298380.8033
508,10039,66,3.185714286,0.084118865,0.0,0.0,0.452237695,4,15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91886995775,4.82263429704,-5.85968736492,-3.73679316442,-0.29779579138,3.60167995982,0.310604275196,4,0,0,-12.27548456,-76.87210337,8642276.063,296380.8033
574,4149,9,2.2,0.186813187,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.295432392,-5.72578120048,1.0255487554,-19.1449034233,2.23382931483,-5.91672367188,1.83207678058,1,2,3,-12.26644621,-76.87203953,8643276.063,296380.8033
575,1870,42,2.722222222,0.109390958,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.245223667,-1.39026442502,1.17379506896,-7.96691718354,0.492818086047,-1.34513671364,1.65989480014,1,2,3,-12.26650882,-76.8628491,8643276.063,297380.8033
635,1016,21,3.095238095,0.152255639,0.0,1626.015841,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.193055093,-2.81218989409,-2.56000623996,-7.5038444974,9.9554408431,1.92727831049,2.46809486958,1,2,3,-12.25709042,-76.91792554,8644276.063,291380.8033
638,1563,20,3.15,0.15877193,0.0,0.0,0.0,7,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9483776378,-1.43300476702,-3.39462942451,-9.76184208666,-0.0908522932908,1.68929296702,1.76515628333,1,2,3,-12.2572818,-76.89035581,8644276.063,294380.8033
639,2623,19,3.315789474,0.141898865,0.0,0.0,0.027210796,6,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64339794807,-0.0583074581922,-3.91693195533,-7.48275910484,-0.452378050897,3.15297879562,1.59652991006,1,2,3,-12.25734497,-76.88116579,8644276.063,295380.8033
640,2120,12,2.5625,0.197619048,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4882256888,-5.12272860006,-0.6111623565,-17.0815273864,1.48559575142,-3.13151619129,2.06542702942,1,2,3,-12.25740785,-76.87197573,8644276.063,296380.8033
700,3186,129,3.079710145,0.069031151,0.0,0.0,0.140473831,0,3,0,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,7.38454380229,1.7117672191,1.6093972594,0.698390093293,-0.873338335372,1.63063490442,0.48880898932,4,0,0,-12.24798793,-76.92704973,8645276.063,290380.8033
701,5925,129,3.147058824,0.054679625,0.0,0.0,0.073444169,1,0,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,7.05346578401,2.65669478758,2.65507256366,2.05469884729,-1.09648547379,2.04945467263,0.264997454663,4,0,0,-12.24805229,-76.91786024,8645276.063,291380.8033
703,2573,131,3.131034483,0.050210996,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86801566336,3.47061894983,1.97267149505,2.55071439189,-1.32987379964,2.13102538691,1.34586466073,4,0,0,-12.24818009,-76.89948109,8645276.063,293380.8033
704,2642,25,3.111111111,0.14017094,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4595897366,-1.24175112393,-0.902793269413,-8.31826334288,0.0459016410014,1.5849113533,2.04914350998,1,2,3,-12.24824353,-76.89029144,8645276.063,294380.8033
705,3445,20,3.19047619,0.13433584,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9616019767,-0.727343931348,-1.11168990874,-7.5894386954,-0.0854199557164,2.27800548449,2.04068895327,1,2,3,-12.24830666,-76.88110174,8645276.063,295380.8033
766,5774,191,3.270833333,0.050460986,0.0,0.0,0.265891039,1,0,3,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,5.02391189821,4.48000301575,2.09427186968,5.31007806844,-1.58288688146,3.68060350478,0.459275089068,4,0,4,-12.23894985,-76.92698416,8646276.063,290380.8033
768,7648,181,3.316939891,0.047453498,0.0,0.0,0.180476048,0,4,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,4.8578314502,4.79424370825,2.0717323177,5.31001074369,-1.66523946355,3.69731278829,0.406983320223,4,0,4,-12.23907816,-76.90860575,8646276.063,292380.8033
829,2298,75,3.12987013,0.089241285,0.0,0.0,0.057822604,0,0,0,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,8.78409294187,0.0161176640352,1.08543893903,-2.21001835106,-0.581689921055,1.72944121097,0.590393999181,1,2,0,-12.22971713,-76.95448495,8647276.063,287380.8033
830,9489,307,3.319354839,0.036051977,0.0,0.0,0.263815149,2,0,7,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.95768274915,7.76295028888,3.61840223545,10.3816879888,-2.64154595946,3.81360702477,-0.217997826057,4,0,4,-12.22978232,-76.94529624,8647276.063,288380.8033
832,6887,159,3.257861635,0.053696686,0.0,0.0,0.355541076,4,2,5,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,4.26250582658,4.40541704007,0.409711269091,3.52306943398,-1.21739808586,3.92300577955,0.325746613532,4,0,4,-12.22991176,-76.92691865,8647276.063,290380.8033
833,6820,254,3.205426357,0.037250235,798.744052,0.0,0.180348326,2,2,4,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,4.05318629032,6.28152718005,2.89344215659,8.42115659433,-2.12933452234,-0.0355307026533,1.13658614945,4,0,4,-12.22997602,-76.91772978,8647276.063,291380.8033
834,7112,199,3.170616114,0.044920682,677.3806941,0.0,0.078080804,3,3,11,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,4.6381431841,5.45409676677,1.33658063596,5.47708011986,-1.94637789681,-0.496562662214,-0.111651136993,4,0,4,-12.23003998,-76.90854086,8647276.063,292380.8033
835,3161,64,3.057142857,0.113019121,0.0,0.0,0.055203582,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5476894478,0.186741789703,0.23293816085,-5.29799968532,-0.180716634853,1.48979901309,1.96969149125,1,2,0,-12.23010362,-76.89935188,8647276.063,293380.8033
840,1000,26,3.0,0.184672365,0.0,0.0,0.085997727,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.382183571,-3.13598944473,-2.06017892587,-12.4118240093,0.559088835021,0.756359999498,2.41507987493,1,2,3,-12.23041726,-76.85340625,8647276.063,298380.8033
894,1423,32,3.0,0.143672014,0.0,0.0,0.0,0,0,0,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,10.883181247,-2.98764940026,-0.136059188306,-8.75823543329,0.153780763621,0.17741863127,0.708806615058,1,2,3,-12.22061375,-76.96360691,8648276.063,286380.8033
897,8544,290,3.25,0.036473394,0.0,0.0,0.39634384,4,2,4,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.67710562663,7.23377606615,2.75246622399,9.23752793216,-2.16664307182,3.90646523592,0.301217769131,4,0,4,-12.22080915,-76.9360417,8648276.063,289380.8033
898,9710,245,3.232653061,0.048523186,0.0,0.0,0.297943936,2,2,7,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,3.52170627129,6.26351740627,2.29610735583,6.50659535168,-1.88233977493,3.27455211314,-0.115421870481,4,0,4,-12.22087366,-76.92685319,8648276.063,290380.8033
899,9794,207,3.120535714,0.044491541,1958.327028,0.0,0.026891235,1,4,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,4.54158985582,5.661512193,2.95292309864,6.00263069811,-1.57347202049,-5.18989388617,3.00148516413,4,0,4,-12.22093788,-76.91766463,8648276.063,291380.8033
900,7737,160,3.25,0.047700418,0.0,0.0,0.093632665,2,6,5,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,5.09875044813,4.57553437108,1.20130706538,4.00299756896,-1.65194864138,2.68016878908,-0.419385845969,4,0,4,-12.22100178,-76.90847602,8648276.063,292380.8033
901,3858,102,3.082568807,0.058899464,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44134339164,2.61982758181,2.16002627066,0.412643562008,-0.862393789227,1.73876590204,1.53081627073,4,0,0,-12.22106538,-76.89928735,8648276.063,293380.8033
955,1787,68,2.896103896,0.078409661,0.0,0.0,0.052641114,0,0,0,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,8.34615244373,-1.84150693169,2.2815432546,-3.08224237386,-0.346218856789,-0.154457130187,0.160097480739,1,2,0,-12.21124431,-77.00947965,8649276.063,281380.8033
956,1281,30,2.909090909,0.150018328,0.0,0.0,0.28597402,1,0,0,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,8.6428995993,-4.45564280377,-0.968511898544,-10.053260031,0.630356322303,0.550659009127,1.1072233093,1,2,3,-12.21131123,-77.00029188,8649276.063,282380.8033
962,8310,326,3.245398773,0.034458544,0.0,0.0,0.354058164,6,6,5,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.06931196542,8.11597124199,2.29824037717,10.5660563134,-2.62228375659,3.50403261878,-0.184628981634,4,0,4,-12.21170632,-76.94516412,8649276.063,288380.8033
965,17122,129,3.014084507,0.056883856,0.0,0.0,0.0,0,0,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,6.46932323506,3.66237231898,4.86312110938,-0.3173013324,-0.543208154238,0.755142468348,0.121365258328,4,0,0,-12.21189973,-76.91759953,8649276.063,291380.8033
966,5649,158,3.299401198,0.050471019,0.0,0.0,0.096884173,3,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36219981122,5.65800273646,0.0519135822202,4.08345430476,-1.83335435826,3.48830389354,0.508944029407,4,0,4,-12.21196358,-76.90841123,8649276.063,292380.8033
967,4822,113,3.080645161,0.062620113,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30202746524,2.81224715665,2.35376949563,0.383359311421,-0.893014478014,1.68294679665,1.54093361285,4,0,0,-12.21202714,-76.89922288,8649276.063,293380.8033
1019,1432,63,3.028985507,0.083648255,0.0,0.0,0.016256548,0,0,0,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,8.24765555506,-1.73825980612,1.76899563047,-2.66184386707,-0.612339528687,0.720033400925,0.174213663215,1,2,0,-12.202072,-77.02778625,8650276.063,279380.8033
1020,1908,132,2.931506849,0.057671036,0.0,0.0,0.133024389,3,0,4,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,6.55333310173,0.398809405572,2.2771188723,0.886937283792,-1.02176587727,0.361902767016,-0.377686836356,4,0,0,-12.20213948,-77.0185989,8650276.063,280380.8033
1021,5074,170,3.211764706,0.047767391,0.0,0.0,0.300119527,15,6,9,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,2.29931944591,3.89610088236,-1.39377735688,4.11541150116,-1.88855788401,3.07660981829,-1.09092029511,4,0,4,-12.20220665,-77.00941149,8650276.063,281380.8033
1022,6629,51,3.269230769,0.085799397,685.4366568,0.0,0.121273943,0,1,5,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,5.48082148828,0.287782510441,-0.221100325745,-1.94999629026,-0.71200774637,0.621599177034,1.07599138016,1,2,0,-12.20227352,-77.00022403,8650276.063,282380.8033
1023,5157,62,3.338461538,0.079685592,0.0,0.0,0.0,1,4,1,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,6.19256723469,0.204964134602,0.339407035977,-0.74468355008,-1.20660542688,3.04560819735,0.00490817560397,4,0,0,-12.20234008,-76.99103651,8650276.063,283380.8033
1025,7213,62,3.238095238,0.104677126,0.0,611.8496172,0.201906751,0,4,0,107.0,2.0,62.0,18120.0,82.0,5234.0,84168.0,4.41274252583,-2.05557598132,-0.016245212384,-2.84394593027,3.23813366877,2.71107943211,-0.395995883556,1,2,0,-12.20247229,-76.97266132,8650276.063,285380.8033
1026,5237,86,2.909090909,0.075794767,0.0,0.0,0.0,1,0,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,9.00637224965,0.354639556795,2.60487378444,-2.66480395136,-0.333993917251,-0.205539568566,0.118433733106,1,2,0,-12.20253794,-76.96347365,8650276.063,286380.8033
1027,7777,206,3.266990291,0.045962818,0.0,0.0,0.42910909,3,7,4,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.89316948025,5.78738166596,0.271455402987,5.6189274555,-1.50628375925,4.16419847473,0.382664307915,4,0,4,-12.20260327,-76.95428592,8650276.063,287380.8033
1028,8565,304,3.323529412,0.034547615,0.0,0.0,0.419024144,2,0,4,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.48011922059,7.61277501321,3.26465287182,10.4582688466,-2.34141126749,4.60752455139,0.503438418522,4,0,4,-12.20266831,-76.94509814,8650276.063,288380.8033
1030,14405,149,3.361842105,0.050605612,1614.083711,0.0,0.014187982,0,6,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,3.75230775653,5.90977981278,1.77661389961,4.41989390384,-1.44819826177,-2.08590798159,2.63247113931,4,0,4,-12.20279746,-76.92672242,8650276.063,290380.8033
1036,1154,18,3.090909091,0.128787879,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.584704319,-1.27823887531,-0.868496179399,-7.64274920432,0.0322476679781,1.50249923686,1.98026593533,1,2,3,-12.20317755,-76.87159403,8650276.063,296380.8033
1085,1695,102,3.238095238,0.063727373,0.0,0.0,0.078878003,0,0,0,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,6.55480100128,0.295571960309,1.82415466791,1.67698092291,-1.31362933027,2.69691949226,0.288059146135,4,0,0,-12.19303443,-77.02771753,8651276.063,279380.8033
1086,3442,197,3.125,0.048855431,0.0,0.0,0.082679423,1,2,6,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,5.09270684837,2.67331794217,2.66652733783,5.06177310758,-2.02140426369,1.49137713022,-0.758896913513,4,0,4,-12.19310186,-77.01853048,8651276.063,280380.8033
1087,8078,96,3.237113402,0.077082203,542.1890119,0.0,0.34726365,6,14,6,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,2.18861516019,2.48287396058,-3.32471069943,-0.698138666201,-0.88349039413,1.46618389577,0.501554212577,4,0,0,-12.19316899,-77.00934339,8651276.063,281380.8033
1088,13900,138,3.087837838,0.049230003,1571.233705,0.0,0.063505938,3,3,2,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,3.45971273862,3.61402011117,2.75162701803,2.32455790354,-1.0041627399,-3.90397256902,2.19470178787,4,0,4,-12.19323581,-77.00015624,8651276.063,282380.8033
1089,10863,145,3.48630137,0.046799061,0.0,0.0,0.0,0,1,1,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,4.10286737848,3.68583190965,3.10543764968,5.21062452993,-2.06450049673,4.3743547364,-0.0132399707355,4,0,4,-12.19330232,-76.99096903,8651276.063,283380.8033
1090,12075,185,3.47311828,0.044135457,0.0,0.0,0.097869665,9,2,15,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,1.6386948791,5.87079193867,0.355088459325,6.19566219283,-2.63390467777,4.22401536691,-1.81473335744,4,0,4,-12.19336852,-76.98178177,8651276.063,284380.8033
1091,9118,150,3.238410596,0.057731455,0.0,0.0,0.133498351,1,2,6,137.0,2.0,108.0,28028.0,82.0,8816.0,113280.0,1.49520337075,0.0174630058019,3.13168228536,3.2415137173,-1.71074352053,1.78404425395,-2.91418047506,4,0,4,-12.19343442,-76.97259446,8651276.063,285380.8033
1092,12663,137,3.027586207,0.068746148,0.0,0.0,0.224274889,2,7,5,67.0,0.0,42.0,10702.0,0.0,2965.0,31692.0,4.19343764779,2.88264440126,1.35777756335,-0.616125456253,-0.624854034007,1.17517096803,-0.690816331623,4,0,0,-12.19350002,-76.9634071,8651276.063,286380.8033
1093,15112,338,3.319648094,0.033032445,0.0,0.0,0.308441895,3,4,5,67.0,0.0,42.0,10702.0,0.0,2965.0,31692.0,0.603611041788,8.49597362699,4.32126525357,11.0515182891,-2.70775628426,3.75266342385,-0.666357328723,4,0,4,-12.19356531,-76.95421968,8651276.063,287380.8033
1095,14258,146,3.268456376,0.057314437,2076.004895,0.0,0.163412969,2,5,5,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.92429942524,5.93149950482,0.457042114427,3.23908387062,-1.05488766239,-3.89009528524,3.21850700741,5,0,7,-12.19369497,-76.93584469,8651276.063,289380.8033
1096,22454,112,3.466666667,0.057308432,0.0,0.0,0.026341991,0,0,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,4.20136242367,5.6568322334,3.71163704563,1.59375930119,-1.0636963378,4.54328813619,0.476809629965,4,0,4,-12.19375934,-76.92665711,8651276.063,290380.8033
1102,1010,11,3.416666667,0.156060606,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8957096283,-1.12821912353,-2.8665707332,-7.73451609278,-0.447865458439,3.93639863553,2.23884489089,1,2,3,-12.19413915,-76.87153059,8651276.063,296380.8033
1152,5380,111,3.025,0.070842235,0.0,0.0,0.0,0,0,0,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,7.24405519988,-0.0274754739255,3.27085751448,-0.44679262694,-0.933953684279,0.632713151442,0.0311323834351,4,0,0,-12.18406425,-77.01846212,8652276.063,280380.8033
1153,11649,150,3.082278481,0.060700523,3096.626884,0.0,0.066901563,13,14,14,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,0.526785358206,5.38572743503,-3.28512886422,2.38959236981,-1.55588903391,-9.82758143457,2.53857198612,5,5,7,-12.18413132,-77.00927534,8652276.063,281380.8033
1154,12658,118,3.16,0.056144768,0.0,0.0,0.174001535,9,9,15,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,2.25352859125,3.91126520714,-1.3816804698,0.40061326996,-1.3678485534,1.9564384546,-1.90876428707,4,0,4,-12.18419808,-77.0000885,8652276.063,282380.8033
1155,8879,147,3.178807947,0.050473354,0.0,0.0,0.079421086,0,2,2,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,4.90666287537,2.50028000364,3.14938344495,2.96723980933,-1.43470748435,2.16707777394,-0.135134842609,4,0,4,-12.18426455,-76.9909016,8652276.063,283380.8033
1156,11169,160,3.149700599,0.048185557,0.0,0.0,0.040353618,1,0,1,70.0,2.0,66.0,17326.0,82.0,5851.0,81588.0,4.19229460925,2.01894232939,4.63900617066,3.30571769696,-1.51057432579,1.64204053398,-0.692035721518,4,0,4,-12.1843307,-76.98171466,8652276.063,284380.8033
1158,16410,149,3.22147651,0.060777186,0.0,0.0,0.262058228,0,2,1,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,4.60914492544,5.17726568752,2.58817716028,1.29029645964,-0.73958183329,3.64666984494,1.47116245676,4,0,4,-12.1844621,-76.9633406,8652276.063,286380.8033
1159,24304,245,3.178294574,0.040919185,0.0,0.0,0.015212646,0,0,0,67.0,0.0,42.0,10702.0,0.0,2965.0,31692.0,3.03439729084,6.71774197149,7.52175036699,5.45589147778,-1.62032768294,1.84807043919,-0.411844993126,4,0,4,-12.18452734,-76.95415349,8652276.063,287380.8033
1160,16107,212,3.174311927,0.048837866,1393.347857,0.0,0.144824491,0,3,2,67.0,0.0,42.0,10702.0,0.0,2965.0,31692.0,2.60398337235,5.72388407219,3.81411912073,5.20722601296,-1.38229609952,-2.55809181869,1.81606771503,4,0,4,-12.18459227,-76.94496633,8652276.063,288380.8033
1161,25758,194,3.272277228,0.043554751,913.4916078,0.0,0.0,0,2,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.9755394127,7.69308816676,5.43653864152,4.29027441579,-1.28994605309,-0.330417944767,1.5477060181,4,0,4,-12.1846569,-76.93577912,8652276.063,289380.8033
1162,29642,159,3.429447853,0.04890828,0.0,0.0,0.16664656,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23506184952,8.99947807628,4.30306057052,2.46014284872,-0.916754558226,5.30277007124,1.89957835451,4,0,4,-12.18472122,-76.92659186,8652276.063,290380.8033
1163,15128,18,3.043478261,0.143610013,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1261547752,0.122602831199,0.722074724021,-10.7937348884,0.682829780101,1.14607961284,2.10745793372,1,2,3,-12.18478524,-76.91740454,8652276.063,291380.8033
1217,6530,82,3.058139535,0.078998111,0.0,0.0,0.009595821,2,1,2,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,6.93860033523,-0.218010305165,2.00500636879,-2.09680342033,-0.762058226487,0.881403074003,-0.180798759684,1,2,0,-12.17495929,-77.02758024,8653276.063,279380.8033
1218,22488,130,3.142857143,0.053814272,2501.982122,0.0,0.128974333,25,6,15,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,-0.995235694029,6.94637177533,-2.12131238303,0.958497052321,-1.22178046336,-6.63765216413,1.61777009766,5,5,7,-12.17502662,-77.01839382,8653276.063,280380.8033
1219,10419,128,3.155555556,0.046567912,935.008734,0.0,0.247222428,24,10,14,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,0.545343781692,5.01323096093,-3.79280406231,1.96218838344,-1.59099959854,-0.829840988069,-0.696277733297,5,5,7,-12.17509364,-77.00920734,8653276.063,281380.8033
1220,9873,59,3.245901639,0.083138835,0.0,0.0,0.253049087,5,7,5,217.0,18.0,311.0,93860.0,5173.0,42794.0,321020.0,-9.6048478557,-13.1461411494,2.70972319021,-1.01499558073,-2.49450631401,1.33931907775,-5.28303678612,2,3,5,-12.17516036,-77.00002081,8653276.063,282380.8033
1221,9905,50,2.758064516,0.111805923,0.0,0.0,0.369165729,5,7,4,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,5.60995201197,-1.36051230736,-0.982950594337,-8.768826342,0.787429845975,-0.287074284955,0.199674500582,1,2,3,-12.17522677,-76.99083423,8653276.063,283380.8033
1222,14862,71,3.2,0.051385906,0.0,0.0,0.15258174,11,3,0,70.0,2.0,66.0,17326.0,82.0,5851.0,81588.0,2.88503695901,1.75034165358,1.65653625762,-0.465269526846,-0.737032844844,2.73916043332,-0.5538188022,4,0,0,-12.17529287,-76.98164759,8653276.063,284380.8033
1223,16979,86,3.065934066,0.084749832,0.0,192.6971205,0.269014905,0,3,3,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,5.5912449683,3.06364504412,1.18244342116,-3.81099561184,1.32014194542,2.40160279444,1.38480982707,1,2,0,-12.17535867,-76.9724609,8653276.063,285380.8033
1224,20586,247,3.264822134,0.039624112,0.0,0.0,0.237273244,12,8,11,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,1.03726826203,9.47291141585,0.958894871097,5.80395883432,-2.06604921876,3.4611648895,-0.545724960503,4,0,4,-12.17542417,-76.96327416,8653276.063,286380.8033
1225,21984,256,3.05734767,0.050578985,0.0,0.0,0.002949413,0,1,0,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,4.93794417255,7.10543839024,6.87567144897,4.27243458467,-1.50440118069,1.1776919798,0.765776724188,4,0,4,-12.17548936,-76.95408736,8653276.063,287380.8033
1226,19357,165,3.186046512,0.051510788,1727.737069,0.0,0.187229943,2,2,9,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.40670631281,6.85949102991,1.85246684879,2.98268516562,-0.938946218096,-3.26712213593,2.28574991405,4,0,7,-12.17555424,-76.94490051,8653276.063,288380.8033
1227,23769,193,3.04784689,0.051962927,0.0,0.0,0.122663515,4,1,3,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,3.84291207627,6.35028687363,5.13846443073,1.58749297455,-0.819911617716,1.43132026401,-0.0295545735828,4,0,4,-12.17561882,-76.93571361,8653276.063,289380.8033
1228,18546,98,2.972727273,0.065194761,0.0,0.0,0.006046978,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95370518075,4.12888551027,4.15319486027,-2.74352455545,-0.0661749312334,0.983438890353,1.6043198804,1,2,0,-12.17568309,-76.92652666,8653276.063,290380.8033
1229,3270,43,2.75862069,0.092450955,0.0,0.0,0.085212771,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9428073918,-0.273675992482,0.741621068652,-6.63222685203,0.47291547791,-0.652401422723,1.61186388315,1,2,3,-12.17574706,-76.91733965,8653276.063,291380.8033
1283,8783,119,3.32,0.060487805,986.7619087,0.0,0.291277922,22,14,16,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,-0.165292724309,5.05479335829,-5.9985850143,1.83043317498,-1.81506102576,0.228288215814,-0.668021377892,5,5,7,-12.16592171,-77.02751168,8654276.063,279380.8033
1284,28732,95,3.107843137,0.046296836,1450.555663,0.0,0.38186831,2,0,7,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,0.155494547438,5.6184292981,2.80471706425,-0.861819407405,0.235570461957,-1.82663735139,2.44337827537,4,0,7,-12.16598899,-77.01832557,8654276.063,280380.8033
1287,13553,164,3.045714286,0.048429815,0.0,0.0,0.07384364,9,0,7,217.0,18.0,311.0,93860.0,5173.0,42794.0,321020.0,-9.53043347692,-10.7701989391,7.36427111052,3.75380345505,-3.29412503559,-0.844354843428,-6.20945826549,2,3,5,-12.16618898,-76.99076691,8654276.063,283380.8033
