,index,population,count_intersections,streets_per_node_avg,betweenness_centrality_avg,primary_length_total_ext,highway_length_total_ext,fraction_oneway_ext,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_BFA,N_Est_RW,N_Emp_Mfg,N_Emp_BFA,N_Emp_RW,N_Emp_Tot,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,kopt+0_Clusters,kopt+1_Clusters,kopt+2_Clusters,lat,lon,utm_n,utm_e,geometry,nanostore_count,grid_geometry
513,2869,14182,119,2.685534591,0.058817176,0.0,0.0,0.0,0,0,1,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,7.339973872989999,1.10384558791,5.7096583581400004,-2.73146708483,0.00777138140944,-2.05186569968,-0.584553034144,1,2,0,-11.94914971,-77.00752507,8678276.063,281380.8033,POINT (-77.00752507 -11.94914971),356.0,"POLYGON ((280880.5957016984 -1322223.934021013, 281880.5957016984 -1322223.934021013, 281880.5957016984 -1321223.934021013, 280880.5957016984 -1321223.934021013, 280880.5957016984 -1322223.934021013))"
514,2870,16919,88,2.807692308,0.067128308,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,6.988528944389999,1.08176098131,5.19586925046,-3.9278235342800003,0.171843938138,-1.0143848365700001,-0.306318610559,1,2,0,-11.94921515,-76.99834622,8678276.063,282380.8033,POINT (-76.99834622 -11.94921515),244.0,"POLYGON ((281880.5984723908 -1322223.93383898, 282880.5984723908 -1322223.93383898, 282880.5984723908 -1321223.93383898, 281880.5984723908 -1321223.93383898, 281880.5984723908 -1322223.93383898))"
515,2871,16919,252,3.1471698110000004,0.034415483,1510.670242,0.0,0.13743302300000002,12,9,10,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,0.259563120334,8.09998436744,1.22823099062,7.0736295598800005,-2.12839984776,-3.47329692948,0.370081744633,5,5,7,-11.949280300000002,-76.98916732,8678276.063,283380.8033,POINT (-76.98916732000001 -11.9492803),629.0,"POLYGON ((282880.6008340031 -1322223.934703344, 283880.6008340031 -1322223.934703344, 283880.6008340031 -1321223.934703344, 282880.6008340031 -1321223.934703344, 282880.6008340031 -1322223.934703344))"
516,2872,16919,227,3.0703125,0.042696573,0.0,0.0,0.17486813899999998,10,4,8,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.3040804283900003,6.15505028302,3.0219133279799997,4.294022475269999,-1.6415925578100001,1.38739569666,-1.4436684930700001,4,0,4,-11.94934514,-76.97998836,8678276.063,284380.8033,POINT (-76.97998835999999 -11.94934514),685.0,"POLYGON ((283880.6038868829 -1322223.934394198, 284880.6038868829 -1322223.934394198, 284880.6038868829 -1321223.934394198, 283880.6038868829 -1321223.934394198, 283880.6038868829 -1322223.934394198))"
517,2873,11749,16,2.32,0.18173913,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,11.8408936101,-6.00742713861,2.65694175887,-18.2649692446,2.07707876944,-5.5361008005,0.0813429709413,1,2,3,-11.94940968,-76.97080935,8678276.063,285380.8033,POINT (-76.97080935 -11.94940968),67.0,"POLYGON ((284880.6065765216 -1322223.934026486, 285880.6065765216 -1322223.934026486, 285880.6065765216 -1321223.934026486, 284880.6065765216 -1321223.934026486, 284880.6065765216 -1322223.934026486))"
518,2921,2592,137,3.1134751769999998,0.050170927000000004,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,6.024515557540001,0.0465007906712,3.9784437122800003,3.2946780712400003,-1.42966160356,0.827925346088,-1.71414668555,4,0,4,-11.93916498,-77.13595237,8679276.063,267380.8033,POINT (-77.13595237 -11.93916498),0.0,"POLYGON ((266880.5534701243 -1321223.932858565, 267880.5534701243 -1321223.932858565, 267880.5534701243 -1320223.932858565, 266880.5534701243 -1320223.932858565, 266880.5534701243 -1321223.932858565))"
519,2923,1250,37,3.046511628,0.10933743900000001,0.0,0.0,0.0,0,0,0,226.0,0.0,38.0,40724.0,0.0,8806.0,183776.0,5.10049889985,-7.145953910249999,2.80578033513,-4.59041317021,-0.413823748023,-1.0160935551399999,-4.50064856015,1,2,3,-11.93930384,-77.11759677,8679276.063,269380.8033,POINT (-77.11759677000001 -11.93930384),0.0,"POLYGON ((268880.5600273522 -1321223.933052721, 269880.5600273522 -1321223.933052721, 269880.5600273522 -1320223.933052721, 268880.5600273522 -1320223.933052721, 268880.5600273522 -1321223.933052721))"
520,2926,9964,54,3.052631579,0.099020278,0.0,0.0,0.024001948999999998,0,0,2,142.0,0.0,28.0,25666.0,0.0,4923.0,100979.0,5.75797146748,-2.53080097322,2.8823801897099997,-4.67105669451,-0.183167455883,0.00536764395992,-2.34868798834,1,2,0,-11.93950989,-77.09006295,8679276.063,272380.8033,POINT (-77.09006295 -11.93950989),0.0,"POLYGON ((271880.5690974868 -1321223.933701687, 272880.5690974868 -1321223.933701687, 272880.5690974868 -1320223.933701687, 271880.5690974868 -1320223.933701687, 271880.5690974868 -1321223.933701687))"
521,2927,17316,122,3.130081301,0.062725323,0.0,0.0,0.29296304300000003,3,5,4,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,3.85495416255,4.64353302609,1.27321671677,-0.6689621898229999,-0.426959755582,2.84837814018,0.7497481118629999,4,0,0,-11.93957797,-77.0808849,8679276.063,273380.8033,POINT (-77.0808849 -11.93957797),0.0,"POLYGON ((272880.5718012924 -1321223.933354161, 273880.5718012924 -1321223.933354161, 273880.5718012924 -1320223.933354161, 272880.5718012924 -1320223.933354161, 272880.5718012924 -1321223.933354161))"
522,2928,14079,142,3.1632653060000004,0.050750805999999996,0.0,1374.114692,0.315244669,23,11,20,59.0,2.0,40.0,6278.0,211.0,1009.0,24553.0,-0.06960381517089999,5.742365721490001,-5.05125880929,2.58029680943,6.79379038411,3.01992072665,-2.01031073474,0,6,6,-11.93964576,-77.07170679,8679276.063,274380.8033,POINT (-77.07170678999999 -11.93964576),0.0,"POLYGON ((273880.5749445683 -1321223.934012717, 274880.5749445683 -1321223.934012717, 274880.5749445683 -1320223.934012717, 273880.5749445683 -1320223.934012717, 273880.5749445683 -1321223.934012717))"
523,2929,10760,149,3.164473684,0.060561752,835.4620242999999,0.0,0.34398217700000006,28,11,16,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,1.53299743574,7.322436311360001,-5.75589090455,1.13371420798,-1.46569028356,0.225128957501,0.203564785171,5,5,7,-11.93971324,-77.06252862,8679276.063,275380.8033,POINT (-77.06252861999999 -11.93971324),0.0,"POLYGON ((274880.5785375984 -1321223.933465255, 275880.5785375984 -1321223.933465255, 275880.5785375984 -1320223.933465255, 274880.5785375984 -1320223.933465255, 274880.5785375984 -1321223.933465255))"
524,2930,11172,167,3.140350877,0.048816059,359.01465930000006,0.0,0.11147263199999999,15,10,14,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,3.62915903214,6.895170204019999,-2.0205415644499998,2.61841439324,-1.76634273067,0.7164976595029999,-0.5329184977870001,4,0,4,-11.93978043,-77.05335040000001,8679276.063,276380.8033,POINT (-77.05335040000001 -11.93978043),0.0,"POLYGON ((275880.5815343165 -1321223.933933525, 276880.5815343165 -1321223.933933525, 276880.5815343165 -1320223.933933525, 275880.5815343165 -1320223.933933525, 275880.5815343165 -1321223.933933525))"
525,2931,11286,189,3.404040404,0.059525902,0.0,0.0,0.078330574,2,1,2,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,5.50980130221,5.9556502168400005,2.3698929825,4.77469479898,-1.90584701896,4.290449487180001,1.13661276906,4,0,4,-11.93984732,-77.04417213,8679276.063,277380.8033,POINT (-77.04417213000001 -11.93984732),0.0,"POLYGON ((276880.583953346 -1321223.934311765, 277880.583953346 -1321223.934311765, 277880.583953346 -1320223.934311765, 276880.583953346 -1320223.934311765, 276880.583953346 -1321223.934311765))"
526,2932,11281,101,3.302752294,0.090485581,0.0,0.0,0.16892769,1,0,1,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,6.79312806665,3.1883393811799996,0.915470750441,-1.49024505683,-0.668251428633,3.90763994934,1.75133313823,4,0,0,-11.93991391,-77.0349938,8679276.063,278380.8033,POINT (-77.0349938 -11.93991391),0.0,"POLYGON ((277880.5869110527 -1321223.934592648, 278880.5869110527 -1321223.934592648, 278880.5869110527 -1320223.934592648, 277880.5869110527 -1320223.934592648, 277880.5869110527 -1321223.934592648))"
527,2936,16919,47,3.109090909,0.086093641,0.0,0.0,0.045173573,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,6.35179474107,0.863793754133,3.0608063742100002,-4.76420216389,0.07246311396119999,1.5366866603600002,0.10899972144200001,1,2,0,-11.94017727,-76.99827994,8679276.063,282380.8033,POINT (-76.99827994 -11.94017727),420.0,"POLYGON ((281880.5981296874 -1321223.934805535, 282880.5981296874 -1321223.934805535, 282880.5981296874 -1320223.934805535, 281880.5981296874 -1320223.934805535, 281880.5981296874 -1321223.934805535))"
528,2937,16921,202,3.123853211,0.049471642999999996,0.0,0.0,0.152207113,0,0,7,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,3.54206306241,5.07793153171,4.488754381580001,3.52706846323,-1.34256425447,1.79732128722,-0.82953438225,4,0,4,-11.94024236,-76.98910134,8679276.063,283380.8033,POINT (-76.98910134 -11.94024236),594.0,"POLYGON ((282880.6009157774 -1321223.934634703, 283880.6009157774 -1321223.934634703, 283880.6009157774 -1320223.934634703, 282880.6009157774 -1320223.934634703, 282880.6009157774 -1321223.934634703))"
529,2938,15011,203,3.286384977,0.044772435,1896.718217,0.0,0.149429004,3,6,8,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,1.20199560358,6.7497525875,1.27623267008,6.1742852599599996,-1.77877725648,-3.52396491383,1.81841441655,5,0,7,-11.94030715,-76.97992268,8679276.063,284380.8033,POINT (-76.97992268 -11.94030715),578.0,"POLYGON ((283880.6044018872 -1321223.934371015, 284880.6044018872 -1321223.934371015, 284880.6044018872 -1320223.934371015, 283880.6044018872 -1320223.934371015, 283880.6044018872 -1321223.934371015))"
530,2939,12568,153,3.3164556960000002,0.056267921,935.2398517999999,0.0,0.155225159,5,4,10,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.49402929949,5.036091364190001,0.28189638496999997,3.45643468374,-1.5763134375499999,0.022529891483299997,0.18967217714,4,0,4,-11.94037164,-76.97074398,8679276.063,285380.8033,POINT (-76.97074397999999 -11.94037164),484.0,"POLYGON ((284880.6064360579 -1321223.934030766, 285880.6064360579 -1321223.934030766, 285880.6064360579 -1320223.934030766, 284880.6064360579 -1320223.934030766, 284880.6064360579 -1321223.934030766))"
531,2940,3841,46,2.6,0.119337607,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,10.6551400337,-3.7980626047300006,2.51740184033,-9.410445415689999,0.711815046013,-3.03020622172,-0.16952010981899998,1,2,3,-11.94043584,-76.96156522,8679276.063,286380.8033,POINT (-76.96156522 -11.94043584),83.0,"POLYGON ((285880.6092318823 -1321223.934705457, 286880.6092318823 -1321223.934705457, 286880.6092318823 -1320223.934705457, 285880.6092318823 -1320223.934705457, 285880.6092318823 -1321223.934705457))"
532,2991,3270,85,3.111111111,0.069651572,0.0,0.0,0.128440462,0,0,0,142.0,0.0,28.0,25666.0,0.0,4923.0,100979.0,5.3329743054800005,-1.9094831683200002,2.75996890546,-0.121368685794,-0.7002183630589999,1.0455574661799998,-2.05430606653,4,0,0,-11.93040419,-77.09917138,8680276.063,271380.8033,POINT (-77.09917138 -11.93040419),0.0,"POLYGON ((270880.5657408808 -1320223.934194081, 271880.5657408808 -1320223.934194081, 271880.5657408808 -1319223.934194081, 270880.5657408808 -1319223.934194081, 270880.5657408808 -1320223.934194081))"
533,2993,12231,121,3.086614173,0.073724784,0.0,0.0,0.271134582,5,1,1,71.0,2.0,35.0,10475.0,125.0,1078.0,23307.0,4.800241784080001,2.33473099899,1.91595293765,-1.02576858453,-0.420137026418,2.20049838242,0.329913419397,4,0,0,-11.93054055,-77.08081594,8680276.063,273380.8033,POINT (-77.08081593999999 -11.93054055),0.0,"POLYGON ((272880.5715394818 -1320223.934283122, 273880.5715394818 -1320223.934283122, 273880.5715394818 -1319223.934283122, 272880.5715394818 -1319223.934283122, 272880.5715394818 -1320223.934283122))"
534,2994,10670,114,3.165217391,0.047646531,1161.94675,1527.32621,0.257010476,19,8,15,88.0,2.0,49.0,11582.0,211.0,1529.0,33644.0,0.23369202924600002,3.9078859684599996,-4.15637258923,3.43492775703,7.975715611900001,-1.15516016002,-0.237627189839,0,6,6,-11.93060828,-77.07163813,8680276.063,274380.8033,POINT (-77.07163813 -11.93060828),1.0,"POLYGON ((273880.5750732764 -1320223.934138094, 274880.5750732764 -1320223.934138094, 274880.5750732764 -1319223.934138094, 273880.5750732764 -1319223.934138094, 273880.5750732764 -1320223.934138094))"
535,2995,10974,49,3.020408163,0.07743522900000001,158.57662580000002,0.0,0.036473035,14,0,3,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,7.68470168769,2.31321614385,0.11999494327400001,-4.3139763467800005,-0.226715516996,0.7752902852,0.890032713438,1,2,0,-11.93067571,-77.06246027,8680276.063,275380.8033,POINT (-77.06246027 -11.93067571),1.0,"POLYGON ((274880.5779763942 -1320223.933875866, 275880.5779763942 -1320223.933875866, 275880.5779763942 -1319223.933875866, 274880.5779763942 -1319223.933875866, 274880.5779763942 -1320223.933875866))"
536,2996,11279,207,3.0900473930000003,0.047547563,2646.787326,0.0,0.312428715,11,6,17,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,1.5001435714700002,8.41372771826,-2.40982259903,5.00568499165,-1.4881498188799998,-6.704574099759999,3.4453004123800004,5,5,7,-11.93074284,-77.05328235,8680276.063,276380.8033,POINT (-77.05328235 -11.93074284),0.0,"POLYGON ((275880.5813652494 -1320223.933489043, 276880.5813652494 -1320223.933489043, 276880.5813652494 -1319223.933489043, 275880.5813652494 -1319223.933489043, 275880.5813652494 -1320223.933489043))"
537,2997,11286,209,3.110091743,0.046302853,1537.603416,0.0,0.10209730300000001,12,6,16,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,3.13286955444,7.85599566472,-0.992630979646,4.84409305422,-1.9503314109,-3.6261539468599997,1.25422657117,5,0,7,-11.93080968,-77.04410438,8680276.063,277380.8033,POINT (-77.04410437999999 -11.93080968),1.0,"POLYGON ((276880.5841853835 -1320223.934092879, 277880.5841853835 -1320223.934092879, 277880.5841853835 -1319223.934092879, 276880.5841853835 -1319223.934092879, 276880.5841853835 -1320223.934092879))"
538,2998,11284,94,2.811965812,0.076119632,0.0,0.0,0.0,0,0,0,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,9.25148156089,1.6536433278,3.67950821306,-3.9349067006199996,0.0358807611975,-0.575136212477,1.16886624719,1,2,0,-11.93087622,-77.03492636,8680276.063,278380.8033,POINT (-77.03492636 -11.93087622),0.0,"POLYGON ((277880.5864554581 -1320223.934581617, 278880.5864554581 -1320223.934581617, 278880.5864554581 -1319223.934581617, 277880.5864554581 -1319223.934581617, 277880.5864554581 -1320223.934581617))"
539,3003,13147,80,2.52293578,0.079926707,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,8.74807127753,-0.9254622927159999,5.26268608874,-6.7753969516499994,0.723231367114,-3.37663136168,-0.402852773327,1,2,3,-11.93120441,-76.98903541,8680276.063,283380.8033,POINT (-76.98903541 -11.93120441),279.0,"POLYGON ((282880.601383277 -1320223.934138, 283880.601383277 -1320223.934138, 283880.601383277 -1319223.934138, 282880.601383277 -1319223.934138, 282880.601383277 -1320223.934138))"
540,3005,4474,62,3.1142857139999998,0.098833881,1361.614315,0.0,0.122146585,6,11,5,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,5.15922427928,0.637831554239,-3.08471961905,-3.40262579413,-0.537958330312,-3.34175324395,1.2740294827,1,2,0,-11.9313336,-76.97067866,8680276.063,285380.8033,POINT (-76.97067866 -11.9313336),116.0,"POLYGON ((284880.6066354283 -1320223.934713064, 285880.6066354283 -1320223.934713064, 285880.6066354283 -1319223.934713064, 284880.6066354283 -1319223.934713064, 284880.6066354283 -1320223.934713064))"
541,3007,1058,28,2.96875,0.125336022,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,9.99860613492,-3.46877354792,0.588921140122,-7.5812110084,0.066045680101,-0.12393778980999999,0.0636007931933,1,2,3,-11.93146159,-76.95232169,8680276.063,287380.8033,POINT (-76.95232169000001 -11.93146159),3.0,"POLYGON ((286880.6127268105 -1320223.934834902, 287880.6127268105 -1320223.934834902, 287880.6127268105 -1319223.934834902, 286880.6127268105 -1319223.934834902, 286880.6127268105 -1320223.934834902))"
542,3056,1100,19,2.956521739,0.126858649,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,8.93628543771,-4.97460899983,1.0371868226899998,-7.80716855617,0.130006755616,-0.682271282312,-1.27010056596,1,2,3,-11.92129828,-77.1082792,8681276.063,270380.8033,POINT (-77.1082792 -11.92129828),0.0,"POLYGON ((269880.5627026766 -1319223.933397714, 270880.5627026766 -1319223.933397714, 270880.5627026766 -1318223.933397714, 269880.5627026766 -1318223.933397714, 269880.5627026766 -1319223.933397714))"
543,3058,2394,102,2.9411764710000003,0.075132356,0.0,0.0,0.098893632,0,0,0,142.0,0.0,28.0,25666.0,0.0,4923.0,100979.0,6.15150875589,-2.52218295595,3.4330745156700004,-1.02341751965,-0.553158729545,-0.5114020561779999,-2.2126647131599997,1,2,0,-11.92143513,-77.08992448,8681276.063,272380.8033,POINT (-77.08992447999999 -11.92143513),0.0,"POLYGON ((271880.5684497394 -1319223.93336902, 272880.5684497394 -1319223.93336902, 272880.5684497394 -1318223.93336902, 271880.5684497394 -1318223.93336902, 271880.5684497394 -1319223.93336902))"
544,3060,8546,140,3.4214285710000003,0.055116030999999996,0.0,1210.3402310000001,0.048953517,15,7,16,88.0,2.0,49.0,11582.0,211.0,1529.0,33644.0,1.70777681271,3.9798695672300006,-2.96881047778,5.04623296585,4.94538285267,3.6887155208699993,-2.50717497106,4,0,4,-11.92157079,-77.07156953,8681276.063,274380.8033,POINT (-77.07156953 -11.92157079),0.0,"POLYGON ((273880.5747390341 -1319223.933844393, 274880.5747390341 -1319223.933844393, 274880.5747390341 -1318223.933844393, 273880.5747390341 -1318223.933844393, 273880.5747390341 -1319223.933844393))"
545,3062,11284,131,3.152671756,0.059586138,1098.490977,0.0,0.36794185799999996,8,7,4,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,3.6225554497,5.585436003300001,-1.4211375319400001,1.09993513052,-0.618637837511,-0.261330767149,2.88419083427,4,0,4,-11.92170525,-77.05321436,8681276.063,276380.8033,POINT (-77.05321436 -11.92170525),0.0,"POLYGON ((275880.5806876965 -1319223.933731544, 276880.5806876965 -1319223.933731544, 276880.5806876965 -1318223.933731544, 275880.5806876965 -1318223.933731544, 275880.5806876965 -1319223.933731544))"
546,3064,11284,137,3.111888112,0.055235045999999996,0.0,0.0,0.0,0,0,3,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,7.354167818,4.16313754099,3.31868287574,1.30152918033,-1.06093199663,1.76030635082,0.813880539005,4,0,0,-11.92183852,-77.03485897,8681276.063,278380.8033,POINT (-77.03485897 -11.92183852),0.0,"POLYGON ((277880.5865189763 -1319223.934142773, 278880.5865189763 -1319223.934142773, 278880.5865189763 -1318223.934142773, 277880.5865189763 -1318223.934142773, 277880.5865189763 -1319223.934142773))"
547,3065,9955,98,2.936936937,0.07498065200000001,0.0,0.0,0.09694464800000001,0,0,0,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,8.46466121538,2.06747953018,2.78726740588,-2.7328076382499997,-0.132797103326,0.8175502317550001,1.4503107001700002,1,2,0,-11.92190471,-77.02568119,8681276.063,279380.8033,POINT (-77.02568119 -11.92190471),0.0,"POLYGON ((278880.5897311503 -1319223.934683052, 279880.5897311503 -1319223.934683052, 279880.5897311503 -1318223.934683052, 278880.5897311503 -1318223.934683052, 278880.5897311503 -1319223.934683052))"
548,3072,1033,25,3.692307692,0.115448718,892.7080559000001,0.0,0.065852406,0,4,2,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,5.978211050780001,-0.0804493796387,-3.36172934408,-1.46037532959,-1.30168312619,2.77999804003,1.6041927976800001,1,2,0,-11.92235964,-76.96143524,8681276.063,286380.8033,POINT (-76.96143524 -11.92235964),11.0,"POLYGON ((285880.6096531255 -1319223.934529956, 286880.6096531255 -1319223.934529956, 286880.6096531255 -1318223.934529956, 285880.6096531255 -1318223.934529956, 285880.6096531255 -1319223.934529956))"
549,3126,2151,47,3.104166667,0.079690873,0.0,1320.968897,0.364004389,2,2,1,88.0,2.0,49.0,11582.0,211.0,1529.0,33644.0,5.3178282405,-1.6253497822100003,-1.36976260896,-1.25514032884,7.975111490160001,3.03863969018,0.677349597862,1,2,0,-11.912533300000002,-77.07150098,8682276.063,274380.8033,POINT (-77.07150098 -11.9125333),1.0,"POLYGON ((273880.575038692 -1318223.934229424, 274880.575038692 -1318223.934229424, 274880.575038692 -1317223.934229424, 273880.575038692 -1317223.934229424, 273880.575038692 -1318223.934229424))"
550,3128,11281,169,3.145348837,0.050863393,1197.7636519999999,0.0,0.302971751,7,3,8,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,3.6745513824400002,6.42719044729,-0.14608682208499998,3.2289459742299997,-1.08267537011,-0.9877910036130001,2.49605324308,4,0,4,-11.91266765,-77.05314642,8682276.063,276380.8033,POINT (-77.05314642 -11.91266765),0.0,"POLYGON ((275880.5805820261 -1318223.93354604, 276880.5805820261 -1318223.93354604, 276880.5805820261 -1317223.93354604, 275880.5805820261 -1317223.93354604, 275880.5805820261 -1318223.93354604))"
