,latitude,longitude,venta_frutas,venta_verduras,superficie_bodega,num_personas,hora_apertura_semana,hora_cierre_semana,abre_fin_de_semana,horario_atencion_igual,hora_apertura_fin_de_semana,hora_cierre_fin_de_semana,num_entregas_general,num_recojos_general,num_lugares,num_entregas_fv,num_recojos_fv,lugar_principal,vehiculo_recojo,vehiculo_recojo_other,num_viajes_lugar_principal,cant_carga,cant_sku,cadena_frio,cant_merma,motivo_si_oferta,motivo_si_oferta_other,motivo_no_oferta,motivo_no_oferta_other,gps_altitude,ventaFyV,in_food_desert,distrito,distance_to_market,dist_2closest_mkt,NSE07,population,betweenness_centrality_avg,kopt+0_Clusters,zone,hora_apertura_semana (hour),hora_apertura_semana (minute),hora_apertura_semana (seconds),hora_cierre_semana (hour),hora_cierre_semana (minute),hora_cierre_semana (seconds),hora_apertura_fin_de_semana (hour),hora_apertura_fin_de_semana (minute),hora_apertura_fin_de_semana (seconds),hora_cierre_fin_de_semana (hour),hora_cierre_fin_de_semana (minute),hora_cierre_fin_de_semana (seconds),vende_FyV,geometry,place_lon,place_lat,Time to market (mins),Taxi price
58,-12.0582943,-76.9438755,1,1,15,2,08:00:00,23:00:00,yes,yes,,,2,1,1,1,1,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,1,80,33,1,15,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,LA MOLINA,20.807,164.652333103169,MA,10171,0.063682917,2,east_lima,8,0,0,23,0,0,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,33.8833333333333,10.5290098033333
59,-12.0625892,-76.9414064,1,1,30,1,07:00:00,21:00:00,yes,yes,,,1,1,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,1,60,12,1,10,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,LA MOLINA,21.354,124.54510127046,MA,10171,0.063682917,2,east_lima,7,0,0,21,0,0,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,35.6666666666667,11.0825050066667
60,-12.1119845296894,-76.9700435176492,1,1,72,3,07:00:00,22:30:00,yes,yes,07:00:00,22:30:00,4,5,1,0,5,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,5,50,35,1,0.5,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,12.649,359.779609186715,AL,13772,0.054290562,2,center_lima,7,0,0,22,30,0,7,0,0,22,30,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,20.8166666666667,10
61,-12.1106185308037,-76.9710832089186,1,1,63,3,07:30:00,22:00:00,yes,yes,07:30:00,22:00:00,3,4,1,0,4,Mercado Mayorista Plaza Unicachi Sur,Taxi,,4,50,27,0,2,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,12.702,214.530855922435,AL,13772,0.054290562,2,center_lima,7,30,0,22,0,0,7,30,0,22,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,20.9833333333333,10
62,-12.1256759302358,-76.9830106571317,1,1,81,3,08:00:00,22:00:00,yes,yes,08:00:00,22:00:00,4,4,1,0,4,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,4,50,31,1,1,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,True,SANTIAGO DE SURCO,11.544,1648.13275499901,AL,5875,0.05759034,2,center_lima,8,0,0,22,0,0,8,0,0,22,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,22.7166666666667,10
63,-12.1255058041359,-76.9832272455096,1,1,72,3,08:00:00,22:00:00,yes,yes,08:00:00,22:00:00,5,3,1,0,3,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,3,60,32,1,2,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,True,SANTIAGO DE SURCO,11.514,1628.7795836642,AL,11112,0.06696263,2,center_lima,8,0,0,22,0,0,8,0,0,22,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,22.65,10
64,-12.1213929152828,-76.9882909208536,1,1,56,3,08:00:00,23:00:00,yes,yes,08:00:00,23:00:00,3,4,1,0,4,Mercado Mayorista Plaza Unicachi Sur,Taxi,,4,50,25,0,1,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,True,SANTIAGO DE SURCO,12.302,1071.5027668616,MA,12435,0.056298673,2,center_lima,8,0,0,23,0,0,8,0,0,23,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,26,10
65,-12.1209530058268,-76.9881172478199,1,1,42,2,08:00:00,23:00:00,yes,yes,08:00:00,23:00:00,3,3,1,0,3,Mercado Mayorista Plaza Unicachi Sur,Taxi,,3,40,20,0,3,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,True,SANTIAGO DE SURCO,12.3,1085.80708258575,AL,12435,0.056298673,2,center_lima,8,0,0,23,0,0,8,0,0,23,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,26.0166666666667,10
66,-12.1143329693202,-76.9734298065305,1,1,72,8,07:00:00,23:00:00,yes,yes,07:00:00,23:00:00,5,3,1,0,3,Mercado Mayorista Plaza Unicachi Sur,Taxi,,3,100,30,1,4,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,12.089,95.0143861286717,AL,13772,0.054290562,2,center_lima,7,0,0,23,0,0,7,0,0,23,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,18.9833333333333,10
67,-12.1137379938971,-76.973314806819,1,1,45,2,06:00:00,21:00:00,yes,yes,06:00:00,21:00:00,9,7,1,0,3,Mercado Mayorista Plaza Unicachi Sur,Taxi,,3,30,30,1,2,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,12.193,82.7728159164209,AL,13772,0.054290562,2,center_lima,6,0,0,21,0,0,6,0,0,21,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,19.3333333333333,10
68,-12.1383131440679,-76.9817838817835,1,1,72,5,08:00:00,22:00:00,yes,yes,08:00:00,22:00:00,4,4,1,0,4,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,4,55,36,1,3,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,10.074,283.307477747009,MA,5875,0.05759034,2,center_lima,8,0,0,22,0,0,8,0,0,22,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,19.8,10
69,-12.1105631301735,-76.9711402058601,1,1,42,2,07:00:00,22:00:00,yes,yes,07:00:00,22:00:00,12,7,1,0,7,Mercado Mayorista Plaza Unicachi Sur,Taxi,,7,50,24,1,1,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,12.711,210.550795629369,AL,13772,0.054290562,2,center_lima,7,0,0,22,0,0,7,0,0,22,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,21.0166666666667,10
70,-12.1255661186037,-76.9837499409914,1,1,36,2,07:00:00,21:00:00,yes,yes,07:00:00,21:00:00,3,3,1,0,3,Mercado Mayorista Plaza Unicachi Sur,Taxi,,3,35,20,1,2,No hay otros sitios cerca que ofrezcan FyVs,,Otros,,,Vende frutas y verduras,True,SANTIAGO DE SURCO,11.408,1571.72938116492,AL,11112,0.06696263,2,center_lima,7,0,0,21,0,0,7,0,0,21,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,21.9,10
71,-12.1214034049182,-76.9938280060887,1,1,81,8,08:00:00,23:00:00,yes,yes,08:00:00,23:00:00,7,7,1,0,7,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,7,80,35,1,3,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,12.464,478.202991798537,MA,12435,0.056298673,2,center_lima,8,0,0,23,0,0,8,0,0,23,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,26.5,10
72,-12.139404650256,-76.989777199924,1,1,81,2,08:00:00,23:30:00,yes,yes,08:00:00,23:30:00,7,2,1,0,2,Mercado Mayorista Plaza Unicachi Sur,Taxi,,2,70,25,1,7.48906633872899,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,10.097,728.551644125539,AL,10342,0.043080842,2,center_lima,8,0,0,23,30,0,8,0,0,23,30,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,19.7,10
73,-12.1395403507128,-76.9896363839507,1,1,72,2,06:00:00,00:00:00,yes,yes,06:00:00,00:00:00,2,2,2,0,2,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,2,55,20,1,1.90808369427272,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,10.131,710.336651727784,AL,10342,0.043080842,2,center_lima,6,0,0,0,0,0,6,0,0,0,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,19.8,10
74,-12.1392909109311,-76.9886023923755,1,1,42,3,08:30:00,22:30:00,yes,yes,08:30:00,22:30:00,6,2,1,0,2,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,2,44,24,1,1,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,9.954,683.988363751519,MA,10342,0.043080842,2,center_lima,8,30,0,22,30,0,8,30,0,22,30,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,19.75,10
75,-12.1386428908533,-76.9883911684155,1,1,81,8,07:00:00,23:00:00,yes,yes,07:00:00,23:00:00,7,3,1,0,3,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,3,100,40,1,4.4911948925485,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,10.028,683.010411802698,MA,10342,0.043080842,2,center_lima,7,0,0,23,0,0,7,0,0,23,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,20.1666666666667,10
76,-12.1085942695447,-76.9713779166341,1,1,63,3,07:00:00,23:00:00,yes,yes,07:00:00,23:00:00,3,3,1,0,3,Mercado Mayorista Plaza Unicachi Sur,Taxi,,3,50,32,1,1,Los clientes piden FyVs,,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,14.254,84.3895607215897,MA,13772,0.054290562,2,center_lima,7,0,0,23,0,0,7,0,0,23,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,26.4666666666667,10
77,-12.1331987388405,-76.997869759798,1,1,20,1,08:00:00,21:00:00,yes,yes,08:00:00,21:00:00,1,1,1,1,1,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,1,20,20,0,2,Otros,Por que la competencia lo hizo,Otros,,,Vende frutas y verduras,False,SANTIAGO DE SURCO,10.778,515.128702677583,MA,17126,0.073298195,3,center_lima,8,0,0,21,0,0,8,0,0,21,0,0,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,21.7666666666667,10
78,-12.2361517,-76.961844,1,0,,,,,,,,,1,2,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Taxi,,1,4,1,1,6.2859212532576,Otros,,Otros,,31,Vende solo frutas,True,VILLA EL SALVADOR,8.253,1915.0431741812,ME,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,15.9166666666667,10
79,-12.2300474,-76.975334,1,0,,,,,,,,,3,7,3,1,7,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,5,20,2,1,0.8,Otros,,Otros,,41.2885894933715,Vende solo frutas,True,VILLA EL SALVADOR,6.996,2772.24222034825,ME,1423,0.143672014,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,14.0666666666667,10
80,-12.237469,-76.9576031,1,1,,,,,,,,,0,7,1,0,7,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,7,10,8,1,2,Otros,,Otros,,,Vende frutas y verduras,True,VILLA EL SALVADOR,9.479,1582.8412875835,ME,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,16.8833333333333,10
81,-12.2383396,-76.9561046,1,1,12,,,,,,,,3,1,2,3,0,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,1,10,7,1,2.5,Otros,,Otros,,,Vende frutas y verduras,True,VILLA EL SALVADOR,9.276,1515.00917674541,ME,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,16.25,10
82,-12.2182451,-76.944125,1,0,9,,,,,,,,1,1,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Transporte publico,,1,3,5,1,0.823392567524018,Otros,Por tiempo de colegio,Otros,,201,Vende solo frutas,False,VILLA EL SALVADOR,4.243,340.451739605519,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,10.2833333333333,10
83,-12.2133189,-76.9425769,1,1,12,,,,,,,,1,2,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Otros,mototaxi,2,20,7,1,4.20081602843747,Otros,Para que la bodega sea surtida,Otros,,185,Vende frutas y verduras,False,VILLA EL SALVADOR,3.728,360.602991892221,ME,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,9.03333333333333,10
84,-12.2117884,-76.9443781,1,1,9,,,,,,,,3,6,1,0,6,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,6,50,12,1,5.60002474902586,Otros,para surtir el negocio,Otros,,177,Vende frutas y verduras,False,VILLA EL SALVADOR,3.389,437.596329548974,ME,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,8.83333333333333,10
85,-12.2128509,-76.9414218,1,1,8,,,,,,,,8,1,2,0,2,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,1,30,21,1,0.613726285308401,Otros,,Otros,,,Vende frutas y verduras,False,VILLA EL SALVADOR,3.88,271.869489494982,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,9.45,10
86,-12.2123356,-76.9452283,1,1,12,,,,,,,,7,0,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Otros,moto,1,5,21,1,0.5,Otros,,Otros,,166.571721332148,Vende frutas y verduras,False,VILLA EL SALVADOR,3.3,457.728910043109,ME,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,8.48333333333333,10
87,-12.2125413,-76.9471673,1,1,12,,,,,,,,7,0,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Otros,moto,1,20,21,1,0.5,Otros,,Otros,,148.20643658936,Vende frutas y verduras,False,VILLA EL SALVADOR,3.07,424.248713675377,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,7.96666666666667,10
88,-12.2139321,-76.9477714,1,1,12,,,,,,,,8,1,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,2,15,10,1,1,Otros,Para surtir el negocio y tener más ingresos ,Otros,,143,Vende frutas y verduras,False,VILLA EL SALVADOR,3.439,446.181179437504,ME,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,8.4,10
89,-12.2158001,-76.9406103,1,0,6,,,,,,,,2,1,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Transporte publico,,1,2,3,0,0.25,Otros,las personas piden para sus hijos ,Otros,,,Vende solo frutas,False,VILLA EL SALVADOR,4.117,207.462032727274,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,10.1833333333333,10
90,-12.2116222,-76.9396523,1,1,6,,,,,,,,2,2,2,0,2,Mercado Mayorista Plaza Unicachi Sur,Taxi,,1,40,7,0,2,Otros,los clientes piden frutas y verduras ,Otros,,,Vende frutas y verduras,False,VILLA EL SALVADOR,4.098,300.594555785704,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,10.15,10
91,-12.2126905,-76.941426,1,1,12,,,,,,,,2,0,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,1,40,10,1,0.5,Otros,las personas piden ,Otros,,222.468722929662,Vende frutas y verduras,False,VILLA EL SALVADOR,3.871,283.258095580671,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,9.38333333333333,10
92,-12.2127009,-76.9430744,1,1,12,,,,,,,,1,1,2,0,2,Mercado Mayorista Plaza Unicachi Sur,Otros,,1,150,30,1,2,Otros,es lo que la gente más pide ,Otros,,,Vende frutas y verduras,False,VILLA EL SALVADOR,3.79,435.961735966842,ME,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,10.6166666666667,10
93,-12.2138046,-76.9355761,1,1,,,,,,,,,2,1,1,0,2,Mercado Mayorista Plaza Unicachi Sur,Taxi,,2,10,6,1,1,Otros,,Otros,,,Vende frutas y verduras,False,VILLA EL SALVADOR,4.811,174.593416092548,MB,8544,0.036473394,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,12.6666666666667,10
94,-12.2248434,-76.9607608,1,1,6,,,,,,,,0,6,1,0,6,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,12,35,6,1,3.00914697947466,Otros,Por la temporada escolar,Otros,,137,Vende frutas y verduras,True,VILLA EL SALVADOR,5.406,1428.96340219557,MB,1423,0.143672014,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,12.4833333333333,10
95,-12.2271259,-76.9607725,1,1,6,,,,,,,,3,6,4,0,6,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,12,35,14,1,5,Otros,Por temporada escolar,Otros,,144,Vende frutas y verduras,True,VILLA EL SALVADOR,5.726,1577.33722977714,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,15.9833333333333,10
96,-12.2270171,-76.9603377,1,1,12,,,,,,,,5,2,1,0,2,Mercado Mayorista Plaza Unicachi Sur,Camion simple,,2,20,6,1,0.5,Otros,,Otros,,142.399993896484,Vende frutas y verduras,True,VILLA EL SALVADOR,5.72,1529.31013865267,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,15.95,10
97,-12.2268143,-76.9594855,1,1,,,,,,,,,0,5,1,0,5,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,5,10,7,1,0.5,Otros,,Otros,,,Vende frutas y verduras,True,VILLA EL SALVADOR,5.846,1435.395826514,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,16.6666666666667,10
98,-12.226019,-76.9573603,1,1,12,,,,,,,,2,3,3,0,2,Mercado Mayorista Plaza Unicachi Sur,Transporte publico,,1,90,15,0,7,Otros,para que exista variedad en los productos ,Otros,,149.493286132812,Vende frutas y verduras,True,VILLA EL SALVADOR,4.98,1202.08938155705,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,11.4333333333333,10
99,-12.2260989,-76.9574796,1,1,15,,,,,,,,2,1,1,0,7,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,1,280,30,0,20,Otros,la gente pide frutas y verduras ,Otros,,143.089553833008,Vende frutas y verduras,True,VILLA EL SALVADOR,4.993,1215.02519649308,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,11.5166666666667,10
100,-12.226846,-76.9580354,1,1,6,,,,,,,,0,2,2,0,2,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,1,110,15,0,5,Otros,no hay una mercado cerca y la gente quiere comprar de todo,Otros,,,Vende frutas y verduras,True,VILLA EL SALVADOR,5.138,1278.05636087044,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,12.45,10
101,-12.2267816,-76.9606913,1,1,4,,,,,,,,4,1,2,0,2,Mercado Mayorista Plaza Unicachi Sur,Carro particular,,1,200,20,0,10,Los clientes piden FyVs,,Otros,,0,Vende frutas y verduras,True,VILLA EL SALVADOR,5.766,1553.09259316525,MB,1423,0.143672014,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,16.2,10
102,-12.2263805,-76.9586638,1,1,6,,,,,,,,0,6,1,0,6,Mercado Mayorista Plaza Unicachi Sur,Transporte publico,,12,18,10,1,-0.057337021446252,Otros,Para surtir el negocio,Otros,,140,Vende frutas y verduras,True,VILLA EL SALVADOR,5.198,1344.21385993186,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,12.25,10
103,-12.2270075,-76.9582957,1,1,16,,,,,,,,1,1,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Otros,minivan,1,60,20,1,15,Otros,,Otros,,172.135461181402,Vende frutas y verduras,True,VILLA EL SALVADOR,5.167,1307.55367759223,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,12.5833333333333,10
104,-12.225943,-76.9572206,1,1,6,,,,,,,,3,2,2,0,4,Mercado Mayorista Plaza Unicachi Sur,Taxi,,1,30,8,0,2,Otros,la gente pide y a la vez queda para su consumo ,Otros,,0,Vende frutas y verduras,True,VILLA EL SALVADOR,4.978,1186.99342678368,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,11.2333333333333,10
105,-12.2244384,-76.9580274,1,1,6,,,,,,,,0,2,1,0,2,Mercado Mayorista Plaza Unicachi Sur,Transporte publico,,4,20,7,1,2,Otros,Para surtir el negocio,Otros,,,Vende frutas y verduras,True,VILLA EL SALVADOR,5.019,1164.27277088886,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,10.8333333333333,10
106,-12.2195529,-76.9446728,1,0,12,,,,,,,,4,2,1,0,2,Mercado Mayorista Plaza Unicachi Sur,Taxi,,2,5,1,0,5.42454983661977,Otros,,Otros,,145.399993896484,Vende solo frutas,False,VILLA EL SALVADOR,4.035,192.184658589237,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,9.41666666666667,10
107,-12.2216959,-76.9475159,1,1,6,,,,,,,,2,2,1,0,2,Mercado Mayorista Plaza Unicachi Sur,Taxi,,2,20,12,0,0.653316692327703,Otros,,Otros,,,Vende frutas y verduras,False,VILLA EL SALVADOR,4.048,220.883459307296,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,10.3,10
108,-12.221843,-76.9475059,1,1,6,,,,,,,,3,1,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Transporte publico,,2,30,8,1,2,Otros,Para surtir el negocio,Otros,,117,Vende frutas y verduras,False,VILLA EL SALVADOR,4.063,237.195130614932,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,10.35,10
109,-12.2229351,-76.9487072,1,0,12,,,,,,,,3,3,1,0,1,Mercado Mayorista Plaza Unicachi Sur,Transporte publico,,,18,5,1,1,Otros,para surtir el negocio ,Otros,,106,Vende solo frutas,False,VILLA EL SALVADOR,4.248,375.484879510236,ME,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,9.7,10
110,-12.2245545,-76.9496316,1,0,12,,,,,,,,1,1,1,0,2,Mercado Mayorista Plaza Unicachi Sur,Taxi,,2,50,5,1,3,Otros,,Otros,,,Vende solo frutas,False,VILLA EL SALVADOR,4.671,400.205057705352,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-76.9646651356116 -12.19929375),-76.9646651356116,-12.19929375,9.36666666666667,10
111,-12.1182827466397,-77.0247832443135,1,1,1,1,07:00:00,15:35:00,yes,yes,07:00:00,15:35:00,0,3,1,0,3,Mercado de Frutas,Transporte publico,,3,10,6,0,2,Es fácil adquirir FyVs,,Otros,,103.450614929199,Vende frutas y verduras,False,SURQUILLO,11.193,20.4661370535276,MA,36397,0.052855204,6,center_lima,7,0,0,15,35,0,7,0,0,15,35,0,1,POINT (-76.9983979208904 -12.068607),-76.9983979208904,-12.068607,20.9,10
112,-12.118327115647,-77.0247461623969,1,1,1,1,08:01:00,20:00:00,yes,yes,20:16:00,20:04:00,0,3,1,0,3,Mercado de Frutas,Taxi,,3,10,2,0,3,Es fácil adquirir FyVs,,Otros,,107.629014061547,Vende frutas y verduras,False,SURQUILLO,11.187,25.5311410024664,ME,36397,0.052855204,6,center_lima,8,1,0,20,0,0,20,16,0,20,4,0,1,POINT (-76.9983979208904 -12.068607),-76.9983979208904,-12.068607,20.8833333333333,10
113,-12.118641834548,-77.0254090236231,0,1,1,1,08:00:00,15:00:00,yes,yes,08:00:00,15:00:00,0,7,1,0,7,Mercado de Frutas,Taxi,,7,50,15,0,2,Es fácil adquirir FyVs,,Otros,,105.104681110241,Vende solo verduras,False,SURQUILLO,11.033,53.0636320474249,ME,36397,0.052855204,6,center_lima,8,0,0,15,0,0,8,0,0,15,0,0,1,POINT (-76.9983979208904 -12.068607),-76.9983979208904,-12.068607,19.9333333333333,10
